OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1090, 1970-01-01 00:00:01,0,0,0,0.25,0,1,1.3,0,0,12.6,31.83,28.34,39.7,-9.74,-0.29,16,10,0
1342, 1970-01-01 00:00:01,0,0,0,0.25,1,1,1.3,0,0,12.56,31.86,28.27,39.71,-9.74,-0.29,20,10,0
1442, 1970-01-01 00:00:01,0,0,0,0.25,1,1,1.3,0,0,10.1,31.86,28.27,39.71,-9.74,-0.29,22,10,0
1542, 1970-01-01 00:00:01,0,0,0,0.25,1,1,1.3,0,0,11.61,31.86,28.27,39.71,-9.74,-0.32,22,10,0
1642, 1970-01-01 00:00:01,0,0,76.54,0.25,1,1,1.3,0,0.01,11.38,31.86,28.32,39.71,-9.74,-0.31,22,9128,-21
1742, 1970-01-01 00:00:01,0,0,1144.08,0.25,1,1,1.3,0,0.02,11.94,31.86,28.32,39.71,-9.74,-0.31,22,9128,-40
1842, 1970-01-01 00:00:01,0,0,1748.79,0.25,0,1,1.3,0,0.03,12.44,31.86,28.32,39.71,-9.74,-0.27,20,7830.33,-56
2271, 1970-01-01 00:00:02,0.53,0.06,1116.75,0.25,1,1,1.3,0.73,0.06,12.49,31.84,28.32,50.49,-9.74,-0.28,20,9128,-40
2371, 1970-01-01 00:00:02,0.53,0.06,617.72,0.25,1,1,1.3,0.64,0.07,11.31,31.84,28.32,50.49,-9.74,-0.29,22,9128,-31
2471, 1970-01-01 00:00:02,0.53,0.06,617.72,0.25,1,1,1.3,0.64,0.07,8.85,31.86,28.3,55.2,-9.74,-0.29,22,9128,-31
2571, 1970-01-01 00:00:02,0,0.06,617.72,0.25,1,1,1.3,0.64,0.07,8.3,31.86,28.3,55.2,-9.74,-0.29,22,9128,-31
2671, 1970-01-01 00:00:02,0.84,0.12,617.72,0.25,1,1,1.3,1.29,0.07,8.32,31.86,28.3,55.2,-9.74,-0.29,22,9128,-31
2771, 1970-01-01 00:00:02,0.84,0.12,617.72,0.25,1,1,1.3,1.29,0.07,8.2,31.73,28.32,54.34,-9.74,-0.32,22,9128,-31
2871, 1970-01-01 00:00:02,0.84,0.12,0,0.26,1,1,1.3,1.29,0.07,10.42,31.73,28.32,54.34,-9.74,-0.29,22,9128,-31
3871, 1970-01-01 00:00:03,0,0.18,0,0.27,0,1,1.3,1.56,0.08,12.41,31.88,28.41,51.07,-9.74,-0.25,16,9128,-34
4871, 1970-01-01 00:00:04,0,0.23,0,0.27,0,1,1.3,2.08,0.08,12.44,31.84,28.36,49.84,-9.74,-0.25,16,9128,-34
5871, 1970-01-01 00:00:05,0,0.23,0,0.27,0,1,1.3,2.08,0.08,12.47,31.91,28.42,48.72,-9.74,-0.24,16,9128,-34
6871, 1970-01-01 00:00:06,0,0.23,0,0.25,0,1,1.3,2.08,0.08,12.45,31.86,28.39,48.1,-9.74,-0.25,16,9128,-34
7871, 1970-01-01 00:00:07,0,0.29,0,0.27,0,1,1.3,2.61,0.08,12.47,31.89,28.36,47.38,-9.74,-0.24,16,9128,-34
8899, 1970-01-01 00:00:08,0,0.29,0,0.27,0,1,1.3,2.61,0.08,12.49,31.88,28.34,46.66,-9.74,-0.24,16,9128,-34
10017, 1970-01-01 00:00:10,0,0.29,0,0.26,0,1,1.3,2.61,0.08,12.49,31.83,28.39,46.08,-9.74,-0.23,16,9128,-34
