OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
1082.00,1970-01-01 00:00:01.082,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,48.50,49.31,-0.01,6.97,4.97,17.00,10.00,0.00,0.00
2176.00,1970-01-01 00:00:02.176,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,48.44,49.33,-0.01,6.97,4.95,17.00,10.00,0.00,0.00
3269.00,1970-01-01 00:00:03.269,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.81,48.53,49.38,-0.01,6.94,4.96,17.00,10.00,0.00,0.00
4362.00,1970-01-01 00:00:04.362,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.68,48.51,49.39,-0.01,7.00,4.95,17.00,10.00,0.00,0.00
5452.00,1970-01-01 00:00:05.452,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.68,48.46,49.33,-0.01,6.95,4.96,17.00,10.00,0.00,0.00
6542.00,1970-01-01 00:00:06.542,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.62,48.50,49.28,-0.01,6.97,4.95,17.00,10.00,0.00,0.00
7638.00,1970-01-01 00:00:07.638,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.60,48.43,49.35,-0.01,7.03,4.95,17.00,10.00,0.00,0.00
8731.00,1970-01-01 00:00:08.731,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.61,48.45,49.23,-0.01,6.93,4.95,17.00,10.00,0.00,0.00
9824.00,1970-01-01 00:00:09.824,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.62,48.38,49.23,-0.01,6.97,4.93,17.00,10.00,0.00,0.00
10918.00,2019-05-24 17:46:50.918,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.60,48.41,49.27,-0.01,6.94,4.95,17.00,10.00,0.00,0.00
12011.00,2019-05-24 17:46:52.011,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.60,48.43,49.27,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
13104.00,2019-05-24 17:46:53.104,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.60,48.38,49.23,-0.01,6.98,4.92,17.00,10.00,0.00,0.00
14104.00,2019-05-24 17:46:54.104,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.60,48.41,49.14,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
15104.00,2019-05-24 17:46:55.104,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.56,48.37,49.11,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
16104.00,2019-05-24 17:46:56.104,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.56,48.39,49.05,-0.01,6.99,4.96,17.00,10.00,0.00,0.00
17104.00,2019-05-24 17:46:57.104,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.52,48.32,49.11,-0.01,6.99,4.94,17.00,10.00,0.00,0.00
18104.00,2019-05-24 17:46:58.104,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.54,48.36,49.09,-0.01,6.97,4.93,17.00,10.00,0.00,0.00
19104.00,2019-05-24 17:46:59.104,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.54,48.30,49.08,-0.01,6.98,4.91,17.00,10.00,0.00,0.00
20104.00,2019-05-24 17:47:00.104,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.60,48.28,49.02,-0.01,6.99,4.95,17.00,10.00,0.00,0.00
21104.00,2019-05-24 17:47:01.104,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.59,48.25,48.98,-0.01,6.99,4.95,17.00,10.00,0.00,0.00
22104.00,2019-05-24 17:47:02.104,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.66,48.23,48.99,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
23104.00,2019-05-24 17:47:03.104,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,48.19,49.02,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
24104.00,2019-05-24 17:47:04.104,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.66,48.25,48.96,-0.01,7.03,4.94,17.00,10.00,0.00,0.00
25120.00,2019-05-24 17:47:05.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.61,48.23,49.04,-0.01,7.01,4.94,17.00,10.00,0.00,0.00
26120.00,2019-05-24 17:47:06.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.66,48.23,48.92,-0.01,7.00,4.95,17.00,10.00,0.00,0.00
27120.00,2019-05-24 17:47:07.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,48.25,48.94,-0.01,6.99,4.95,17.00,10.00,0.00,0.00
28120.00,2019-05-24 17:47:08.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.65,48.08,48.91,-0.01,6.95,4.95,17.00,10.00,0.00,0.00
29120.00,2019-05-24 17:47:09.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.49,48.20,48.78,-0.01,6.98,4.94,17.00,10.00,0.00,0.00
30120.00,2019-05-24 17:47:10.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.48,48.13,48.94,-0.01,6.98,4.95,17.00,10.00,0.00,0.00
31120.00,2019-05-24 17:47:11.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,48.10,48.83,-0.01,7.02,4.92,17.00,10.00,0.00,0.00
32120.00,2019-05-24 17:47:12.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.65,48.12,48.73,-0.01,6.99,4.90,17.00,10.00,0.00,0.00
33120.00,2019-05-24 17:47:13.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.49,48.07,48.81,-0.01,6.99,4.90,17.00,10.00,0.00,0.00
34120.00,2019-05-24 17:47:14.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,48.05,48.77,-0.01,6.97,4.90,17.00,10.00,0.00,0.00
35120.00,2019-05-24 17:47:15.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.61,48.07,48.77,-0.01,6.97,4.94,17.00,10.00,0.00,0.00
36120.00,2019-05-24 17:47:16.120,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,48.02,48.76,-0.01,6.98,4.94,17.00,10.00,0.00,0.00
37123.00,2019-05-24 17:47:17.123,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.64,48.02,48.74,-0.01,7.03,4.94,17.00,10.00,0.00,0.00
38210.00,2019-05-24 17:47:18.210,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.64,48.12,48.70,-0.01,6.98,4.94,17.00,10.00,0.00,0.00
39300.00,2019-05-24 17:47:19.300,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.53,48.05,48.70,-0.01,6.99,4.93,17.00,10.00,0.00,0.00
